IDCliente,Estado Civil,Género,Hijos,Hijos en casa,Educación,Ocupación,Casa,Coches,Distancia,Región,Comprador,Edad,Ingresos
26917,M,M,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,1,30,10000
26918,S,F,0,0,High School,Manual,0,2,0-1 Miles,Pacific,1,33,10000
26919,S,M,0,0,High School,Manual,1,2,0-1 Miles,Pacific,1,33,10000
26920,M,M,0,0,Bachelors,Clerical,0,0,0-1 Miles,Pacific,1,31,20000
26921,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,1,30,20000
26922,M,M,1,1,High School,Manual,1,0,2-5 Miles,Pacific,1,31,10000
26923,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,1,31,20000
26924,S,F,0,0,Partial College,Manual,0,0,0-1 Miles,Pacific,1,32,20000
26925,S,M,3,0,Partial College,Manual,1,2,0-1 Miles,Europe,0,66,10000
26926,M,M,1,0,Partial College,Manual,1,0,1-2 Miles,Europe,0,66,20000
26927,M,F,1,0,Partial College,Manual,0,0,0-1 Miles,Europe,0,55,20000
26928,S,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,66,30000
26929,M,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,66,40000
26930,M,F,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,48,30000
26931,M,M,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,48,30000
26932,S,F,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,48,30000
26933,M,F,1,1,Partial College,Manual,1,0,1-2 Miles,Europe,1,49,20000
26934,S,F,3,0,Graduate Degree,Clerical,0,0,0-1 Miles,Europe,1,50,30000
26935,S,M,1,1,High School,Manual,1,1,2-5 Miles,Europe,0,51,10000
26936,S,F,2,0,Partial College,Manual,0,1,2-5 Miles,Europe,1,51,20000
26937,S,F,2,0,Partial College,Manual,0,1,2-5 Miles,Europe,1,50,20000
26938,M,M,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,51,30000
26939,M,M,2,0,Partial College,Manual,0,1,1-2 Miles,Europe,1,46,20000
26940,S,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,51,30000
26941,M,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,45,30000
26942,S,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,51,30000
26943,S,F,1,1,High School,Manual,0,2,0-1 Miles,Europe,0,40,10000
26944,S,M,2,2,High School,Manual,1,0,0-1 Miles,Europe,1,34,10000
26945,S,F,0,0,Partial College,Manual,0,1,0-1 Miles,Europe,1,39,20000
26946,S,M,0,0,Partial College,Manual,1,1,2-5 Miles,Europe,1,34,20000
26947,S,F,0,0,Partial College,Manual,0,1,2-5 Miles,Europe,1,39,20000
26948,S,F,0,0,Partial College,Manual,0,1,2-5 Miles,Europe,1,39,20000
26949,S,F,0,0,Partial College,Manual,0,1,2-5 Miles,Europe,1,40,20000
26950,M,M,2,2,High School,Manual,1,0,0-1 Miles,Europe,1,40,10000
26951,S,F,2,2,High School,Manual,0,0,0-1 Miles,Europe,0,34,10000
26952,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,34,30000
26953,M,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,39,30000
26954,S,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,40,30000
26955,M,M,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40,40000
26956,S,F,0,0,Partial College,Manual,0,1,2-5 Miles,Europe,1,35,20000
26957,S,F,0,0,Graduate Degree,Clerical,0,0,0-1 Miles,Europe,1,35,40000
26958,M,M,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,35,40000
26959,M,F,0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,Europe,1,40,60000
26960,S,M,3,0,Partial College,Manual,0,2,0-1 Miles,Europe,1,57,10000
26961,M,F,3,3,High School,Manual,1,0,0-1 Miles,Europe,1,41,10000
26962,M,M,1,1,Partial College,Manual,0,0,1-2 Miles,Europe,1,41,20000
26963,S,F,1,1,Partial College,Manual,1,0,2-5 Miles,Europe,1,36,20000
26964,S,F,1,1,Partial College,Manual,0,0,0-1 Miles,Europe,1,41,20000
26965,M,F,1,0,Bachelors,Clerical,1,0,1-2 Miles,Europe,1,36,30000
26966,S,M,1,1,Bachelors,Clerical,1,0,1-2 Miles,Europe,1,42,30000
26967,S,M,0,0,Bachelors,Professional,1,1,5-10 Miles,Pacific,1,41,70000
26968,M,M,5,5,Bachelors,Professional,1,4,0-1 Miles,Pacific,0,41,80000
26969,S,M,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,0,36,10000
26970,S,F,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,36,10000
26971,S,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,36,20000
26972,S,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,31,20000
26973,M,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,36,20000
26974,S,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,1,29,20000
26975,S,F,0,0,Partial College,Clerical,0,1,1-2 Miles,Europe,1,30,30000
26976,S,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,31,30000
26977,S,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,31,30000
26978,M,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,1,35,40000
26979,M,F,1,1,Bachelors,Skilled Manual,0,0,0-1 Miles,Europe,1,35,40000
26980,M,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,37,10000
26981,S,F,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,32,10000
26982,S,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,37,20000
26983,M,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,1,37,40000
26984,M,M,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,1,36,40000
26985,M,M,1,1,Bachelors,Skilled Manual,0,1,0-1 Miles,Europe,1,36,40000
26986,M,F,1,1,Bachelors,Skilled Manual,1,1,1-2 Miles,Europe,1,36,40000
26987,M,M,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,1,31,40000
26988,M,F,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,1,36,40000
26989,M,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,37,20000
26990,M,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,38,20000
26991,M,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,32,30000
26992,S,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,38,30000
26993,S,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,38,10000
26994,M,F,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,1,38,40000
26995,M,M,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,1,38,40000
26996,S,F,2,2,Partial College,Clerical,0,0,0-1 Miles,Europe,0,37,40000
26997,M,F,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,1,32,40000
26998,M,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,38,10000
26999,S,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,38,10000
27000,S,F,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,38,10000
27001,M,F,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,33,10000
27002,M,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,38,20000
27003,M,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,33,20000
27004,S,M,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,38,30000
27005,S,F,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,39,30000
27006,S,M,0,0,High School,Manual,1,1,2-5 Miles,Europe,1,39,30000
27007,S,M,2,2,Partial College,Clerical,0,1,0-1 Miles,Europe,0,38,40000
27008,S,M,2,2,Partial College,Clerical,0,2,0-1 Miles,Europe,1,38,40000
27009,S,F,2,2,Partial College,Clerical,0,2,0-1 Miles,Europe,1,38,40000
27010,M,F,3,3,Partial College,Clerical,1,0,1-2 Miles,North America,0,34,40000
27011,M,M,3,3,Partial College,Clerical,1,0,1-2 Miles,North America,0,34,40000
27012,S,F,3,3,Partial College,Clerical,0,2,0-1 Miles,North America,0,35,40000
27013,M,F,3,3,Partial College,Clerical,1,2,1-2 Miles,North America,0,35,40000
27014,M,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,43,80000
27015,S,F,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,43,80000
27016,S,F,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,43,80000
27017,S,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,43,80000
27018,S,M,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,43,80000
27019,S,F,2,0,Partial High School,Manual,0,2,1-2 Miles,North America,0,45,20000
27020,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,56,40000
27021,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,38,40000
27022,S,M,3,0,Partial High School,Clerical,0,2,0-1 Miles,North America,0,49,20000
27023,S,F,3,0,Partial High School,Clerical,1,2,1-2 Miles,North America,0,49,20000
27024,S,M,3,0,Partial High School,Clerical,0,2,0-1 Miles,North America,0,54,20000
27025,S,F,3,0,Partial High School,Clerical,1,2,1-2 Miles,North America,0,49,20000
27026,S,M,1,0,High School,Clerical,0,1,10+ Miles,North America,1,54,30000
27027,S,F,1,0,High School,Clerical,0,1,10+ Miles,North America,1,54,30000
27028,S,F,1,0,High School,Clerical,1,2,1-2 Miles,North America,0,54,30000
27029,S,F,1,0,High School,Clerical,0,2,1-2 Miles,North America,0,54,30000
27030,S,F,1,0,High School,Clerical,0,2,1-2 Miles,North America,0,43,30000
27031,S,F,1,0,High School,Clerical,0,2,1-2 Miles,North America,0,54,30000
27032,S,M,1,0,High School,Clerical,1,2,1-2 Miles,North America,0,49,30000
27033,S,M,3,0,Partial High School,Clerical,0,2,1-2 Miles,North America,0,42,20000
27034,S,M,3,0,Partial High School,Clerical,1,2,1-2 Miles,North America,0,53,20000
27035,S,F,3,0,Partial High School,Clerical,1,2,1-2 Miles,North America,0,53,20000
27036,S,M,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,0,54,30000
27037,M,F,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,0,53,30000
27038,M,M,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,0,53,30000
27039,S,M,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,0,48,30000
27040,M,M,2,1,Partial High School,Clerical,1,2,1-2 Miles,North America,0,52,20000
27041,S,M,2,1,Partial High School,Clerical,0,2,0-1 Miles,North America,0,52,20000
27042,M,M,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,0,52,30000
27043,S,M,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,1,51,30000
27044,S,F,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,1,51,30000
27045,S,M,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,1,51,30000
27046,M,F,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,46,40000
27047,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,51,40000
27048,M,F,1,0,Partial College,Clerical,0,1,0-1 Miles,North America,0,45,40000
27049,M,F,1,0,Partial College,Clerical,0,1,0-1 Miles,North America,0,46,40000
27050,S,F,2,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,46,40000
27051,S,M,2,0,Partial College,Clerical,0,1,1-2 Miles,North America,1,50,40000
27052,S,F,2,0,Partial College,Clerical,0,1,0-1 Miles,North America,0,45,40000
27053,S,M,2,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,34,40000
27054,M,M,2,0,Partial College,Clerical,0,1,0-1 Miles,North America,1,50,40000
27055,S,F,2,0,Partial College,Clerical,0,1,0-1 Miles,North America,0,51,40000
27056,S,F,2,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,50,40000
27057,S,F,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,37,50000
27058,S,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,38,50000
27059,M,M,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,31,50000
27060,M,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,37,40000
27061,S,F,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,36,40000
27062,S,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,36,40000
27063,M,F,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,36,40000
27064,M,F,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,36,40000
27065,M,M,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,37,40000
27066,S,M,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,36,40000
27067,S,F,1,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,1,36,60000
27068,S,F,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,31,60000
27069,M,F,1,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,1,36,60000
27070,M,M,1,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,0,38,50000
27071,S,M,4,4,High School,Skilled Manual,1,3,10+ Miles,North America,1,39,40000
27072,M,M,1,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,0,38,70000
27073,M,F,1,1,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,1,32,70000
27074,M,F,1,1,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,1,39,70000
27075,M,M,1,1,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,1,38,70000
27076,M,M,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,38,60000
27077,S,M,1,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,1,37,60000
27078,M,F,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,1,39,40000
27079,M,F,1,1,Bachelors,Skilled Manual,1,0,0-1 Miles,North America,1,39,40000
27080,M,M,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,1,39,40000
27081,M,M,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,1,40,40000
27082,M,M,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,1,40,40000
27083,M,M,1,1,Bachelors,Skilled Manual,1,0,0-1 Miles,North America,1,40,40000
27084,M,M,1,1,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,1,40,40000
27085,M,M,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,1,39,40000
27086,M,F,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,1,40,40000
27087,M,M,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,1,39,40000
27088,S,M,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,34,60000
27089,S,F,2,2,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,1,40,60000
27090,M,F,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,40,60000
27091,M,M,1,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,38,60000
27092,S,F,2,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,33,70000
27093,S,F,3,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,38,70000
27094,S,M,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,29,60000
27095,M,M,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,40,60000
27096,M,M,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,1,35,70000
27097,M,F,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,1,42,70000
27098,M,F,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,0,41,70000
27099,M,M,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,39,60000
27100,M,M,1,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,0,34,60000
27101,S,M,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,40,60000
27102,S,F,1,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,39,60000
27103,S,F,3,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,40,70000
27104,M,M,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,39,70000
27105,S,M,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,39,70000
27106,S,F,4,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,40,70000
27107,M,F,4,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,39,70000
27108,S,F,2,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,1,42,50000
27109,M,F,3,3,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,0,43,80000
27110,M,M,3,3,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,0,43,80000
27111,M,M,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,0,43,60000
27112,S,M,0,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,0,43,60000
27113,M,F,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,0,44,60000
27114,M,M,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,37,70000
27115,M,F,5,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,0,43,70000
27116,S,F,5,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,44,70000
27117,M,M,5,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,43,70000
27118,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,34,30000
27119,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,34,30000
27120,M,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,34,30000
27121,S,F,0,0,Partial College,Manual,0,1,2-5 Miles,Europe,1,35,20000
27122,S,M,0,0,Partial College,Manual,0,1,2-5 Miles,Europe,1,40,20000
27123,S,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,34,30000
27124,M,M,0,0,Bachelors,Clerical,0,0,0-1 Miles,Europe,1,40,30000
27125,M,M,0,0,Bachelors,Clerical,1,0,1-2 Miles,Europe,1,40,30000
27126,S,M,0,0,Graduate Degree,Clerical,0,0,0-1 Miles,Europe,1,29,40000
27127,S,F,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,41,40000
27128,S,F,0,0,Graduate Degree,Clerical,0,0,0-1 Miles,Europe,1,35,40000
27129,S,F,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,Europe,1,29,60000
27130,S,M,0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,Europe,1,40,60000
27131,S,M,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,Europe,1,35,60000
27132,S,M,3,0,Partial College,Manual,0,2,0-1 Miles,Europe,1,57,10000
27133,M,M,2,0,Partial College,Manual,0,1,1-2 Miles,Europe,1,57,20000
27134,S,M,2,0,Partial College,Manual,0,1,0-1 Miles,Europe,1,57,20000
27135,S,M,2,1,High School,Manual,0,2,0-1 Miles,Europe,0,56,10000
27136,M,F,2,2,High School,Manual,1,1,0-1 Miles,Europe,1,41,10000
27137,S,F,3,3,High School,Manual,0,0,0-1 Miles,Europe,1,42,10000
27138,M,F,1,1,Partial College,Manual,1,0,2-5 Miles,Europe,1,36,20000
27139,S,M,1,1,Partial College,Manual,0,0,0-1 Miles,Europe,1,31,20000
27140,S,M,1,1,Partial College,Manual,1,0,2-5 Miles,Europe,1,41,20000
27141,M,F,1,0,Bachelors,Clerical,1,0,1-2 Miles,Europe,1,41,30000
27142,S,F,1,1,Bachelors,Clerical,1,0,1-2 Miles,Europe,1,36,30000
27143,S,M,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,41,40000
27144,S,M,3,3,Bachelors,Professional,1,1,2-5 Miles,Pacific,0,33,60000
27145,S,F,3,3,Bachelors,Professional,1,1,2-5 Miles,Pacific,0,33,60000
27146,S,M,3,3,Bachelors,Professional,1,2,5-10 Miles,Pacific,0,44,60000
27147,S,M,5,5,Bachelors,Professional,1,4,10+ Miles,Pacific,0,44,70000
27148,S,M,0,0,Bachelors,Professional,0,1,5-10 Miles,Pacific,0,44,70000
27149,M,M,3,3,Bachelors,Professional,1,2,5-10 Miles,Pacific,0,45,60000
27150,M,F,3,3,Bachelors,Professional,1,2,5-10 Miles,Pacific,0,45,60000
27151,S,F,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,31,20000
27152,S,F,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,36,20000
27153,S,F,0,0,Partial College,Clerical,0,1,0-1 Miles,Europe,0,35,30000
27154,S,F,0,0,Partial College,Clerical,0,1,2-5 Miles,Europe,1,35,30000
27155,M,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,30,20000
27156,M,F,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,29,20000
27157,M,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,29,20000
27158,M,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,30,20000
27159,S,F,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,1,30,20000
27160,M,F,0,0,High School,Manual,0,1,1-2 Miles,Europe,0,32,30000
27161,S,M,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,31,30000
27162,M,M,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,1,35,40000
27163,S,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,32,10000
27164,S,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,37,20000
27165,S,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,38,20000
27166,S,F,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,36,30000
27167,M,F,1,1,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,1,37,40000
27168,M,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,32,20000
27169,S,M,0,0,High School,Manual,1,1,2-5 Miles,Europe,1,38,30000
27170,M,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,37,30000
27171,S,F,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,37,30000
27172,S,F,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,38,10000
27173,M,F,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,38,10000
27174,S,M,2,2,Partial College,Clerical,0,0,0-1 Miles,Europe,0,38,40000
27175,S,M,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,1,37,40000
27176,M,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,39,20000
27177,M,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,38,20000
27178,S,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,38,20000
27179,S,M,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,33,30000
27180,S,M,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,33,30000
27181,S,M,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,1,39,40000
27182,M,M,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,1,39,40000
27183,S,M,2,2,Partial College,Clerical,1,1,1-2 Miles,Europe,1,33,40000
27184,S,M,2,2,Partial College,Clerical,0,1,0-1 Miles,Europe,0,38,40000
27185,S,F,2,2,Partial College,Clerical,0,2,0-1 Miles,Europe,1,38,40000
27186,S,F,2,2,Partial College,Clerical,0,2,0-1 Miles,Europe,1,39,40000
27187,M,M,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,0,39,40000
27188,S,F,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,0,34,40000
27189,M,F,3,3,Partial College,Clerical,1,1,1-2 Miles,North America,0,34,40000
27190,M,F,3,3,Partial College,Clerical,1,1,1-2 Miles,North America,0,35,40000
27191,S,M,3,3,Partial College,Clerical,0,2,0-1 Miles,North America,0,35,40000
27192,S,F,3,3,Partial College,Clerical,0,2,0-1 Miles,North America,0,35,40000
27193,S,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,35,50000
27194,M,M,1,0,Graduate Degree,Skilled Manual,1,1,1-2 Miles,North America,0,78,40000
27195,M,M,5,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,1,72,80000
27196,S,F,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,38,80000
27197,M,M,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,37,80000
27198,S,F,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,43,80000
27199,M,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,44,80000
27200,S,F,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,43,80000
27201,M,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,43,80000
27202,S,M,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,43,80000
27203,S,F,3,0,Partial High School,Clerical,0,2,0-1 Miles,North America,0,50,20000
